state,year,crime_group,crime_subgroup,auto_theft_coordinated_traced,auto_theft_recovered,auto_theft_stolen,source_dataset
Rajasthan,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,36.0,111,auto_theft
Tamil Nadu,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,69.0,72.0,77,auto_theft
Tripura,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,1.0,1,auto_theft
Uttar Pradesh,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,75.0,202,auto_theft
Uttarakhand,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,,4.0,12,auto_theft
West Bengal,2006,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,18.0,68,auto_theft
Andhra Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,11.0,168.0,349,auto_theft
Arunachal Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,0,auto_theft
Assam,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,4.0,218.0,848,auto_theft
Bihar,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,37.0,456,auto_theft
Chandigarh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,2.0,5,auto_theft
Chhattisgarh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,58.0,150,auto_theft
Delhi,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,4.0,457.0,457,auto_theft
Gujarat,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,22.0,60.0,204,auto_theft
Haryana,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,27.0,149.0,325,auto_theft
Himachal Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,5.0,7,auto_theft
Jammu & Kashmir,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,49.0,139,auto_theft
Jharkhand,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,20.0,123,auto_theft
Karnataka,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,10.0,209.0,558,auto_theft
Kerala,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,44.0,96,auto_theft
Madhya Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,21.0,140.0,343,auto_theft
Maharashtra,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,147.0,36.0,98,auto_theft
Manipur,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,2.0,29,auto_theft
Meghalaya,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,3.0,21,auto_theft
Mizoram,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,2.0,4,auto_theft
Nagaland,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,5.0,60,auto_theft
Odisha,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,24.0,96,auto_theft
Puducherry,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,3.0,3,auto_theft
Punjab,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,40.0,96.0,213,auto_theft
Rajasthan,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,10.0,44.0,110,auto_theft
Tamil Nadu,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,138.0,149.0,181,auto_theft
Tripura,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,,1.0,1,auto_theft
Uttar Pradesh,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,93.0,258,auto_theft
Uttarakhand,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,2.0,4,auto_theft
West Bengal,2007,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,21.0,118,auto_theft
Andhra Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,309.0,531,auto_theft
Arunachal Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,0,auto_theft
Assam,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,3.0,69.0,88,auto_theft
Bihar,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,19.0,92,auto_theft
Chandigarh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,1,auto_theft
Chhattisgarh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,32.0,68,auto_theft
Dadra & Nagar Haveli,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,1.0,2,auto_theft
Delhi,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,168.0,86.0,514,auto_theft
Goa,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,,2,auto_theft
Gujarat,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,21.0,129.0,305,auto_theft
Haryana,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,29.0,88.0,241,auto_theft
Himachal Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,9.0,27,auto_theft
Jammu & Kashmir,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,35.0,78,auto_theft
Jharkhand,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,9.0,22,auto_theft
Karnataka,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,214.0,774,auto_theft
Kerala,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,8.0,73.0,157,auto_theft
Madhya Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,173.0,487,auto_theft
Maharashtra,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,52.0,134.0,253,auto_theft
Manipur,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,6,auto_theft
Meghalaya,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,6.0,23,auto_theft
Mizoram,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,3.0,3,auto_theft
Nagaland,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,3.0,33,auto_theft
Odisha,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,33.0,67,auto_theft
Puducherry,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,4.0,5,auto_theft
Punjab,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,30.0,35.0,86,auto_theft
Rajasthan,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,3.0,66.0,195,auto_theft
Tamil Nadu,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,41.0,49.0,58,auto_theft
Tripura,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,8.0,8,auto_theft
Uttar Pradesh,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,19.0,76.0,219,auto_theft
Uttarakhand,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,,1.0,8,auto_theft
West Bengal,2008,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,25.0,125,auto_theft
Andhra Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,332.0,482,auto_theft
Arunachal Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,0,auto_theft
Assam,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,3.0,2.0,106,auto_theft
Bihar,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,12.0,24.0,173,auto_theft
Chandigarh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,1.0,1,auto_theft
Chhattisgarh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,31.0,70,auto_theft
Dadra & Nagar Haveli,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,,3,auto_theft
Delhi,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,3.0,118.0,465,auto_theft
Goa,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,1,auto_theft
Gujarat,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,23.0,128.0,457,auto_theft
Haryana,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,36.0,152.0,431,auto_theft
Himachal Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,6.0,15,auto_theft
Jammu & Kashmir,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,22.0,45,auto_theft
Jharkhand,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,0.0,0,auto_theft
Karnataka,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,59.0,87.0,217,auto_theft
Kerala,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,51.0,136,auto_theft
Madhya Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,192.0,454,auto_theft
Maharashtra,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,94.0,179.0,250,auto_theft
Manipur,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,1.0,16,auto_theft
Meghalaya,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,5.0,15,auto_theft
Mizoram,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,27.0,27.0,36,auto_theft
Nagaland,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,4.0,17,auto_theft
Odisha,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,20.0,61,auto_theft
Puducherry,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,2.0,3,auto_theft
Punjab,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,6.0,39.0,97,auto_theft
Rajasthan,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,50.0,153,auto_theft
Tamil Nadu,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,57.0,62.0,80,auto_theft
Tripura,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,0,auto_theft
Uttar Pradesh,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,25.0,93.0,291,auto_theft
Uttarakhand,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,,3.0,11,auto_theft
West Bengal,2009,AT5-Other Motor vehicles,5. Other Motor vehicles,25.0,31.0,144,auto_theft
Andaman & Nicobar Islands,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,,,1,auto_theft
Andhra Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,34.0,562.0,624,auto_theft
Arunachal Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,1,auto_theft
Assam,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,5.0,3.0,26,auto_theft
Bihar,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,,20.0,309,auto_theft
Chandigarh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,0.0,0,auto_theft
Chhattisgarh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,43.0,139,auto_theft
Delhi,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,64.0,458,auto_theft
Goa,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,1.0,1,auto_theft
Gujarat,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,11.0,123.0,461,auto_theft
Haryana,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,45.0,160.0,435,auto_theft
Himachal Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,17.0,36,auto_theft
Jammu & Kashmir,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,4.0,27.0,74,auto_theft
Jharkhand,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,13.0,48,auto_theft
Karnataka,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,6.0,177.0,503,auto_theft
Kerala,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,52.0,94,auto_theft
Madhya Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,17.0,139.0,410,auto_theft
Maharashtra,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,51.0,113.0,261,auto_theft
Manipur,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,2.0,2.0,3,auto_theft
Meghalaya,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,1.0,8,auto_theft
Mizoram,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,9.0,9.0,13,auto_theft
Nagaland,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,6.0,51,auto_theft
Odisha,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,45.0,148,auto_theft
Puducherry,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,1.0,1,auto_theft
Punjab,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,26.0,88.0,87,auto_theft
Rajasthan,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,37.0,128.0,169,auto_theft
Tamil Nadu,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,54.0,92.0,114,auto_theft
Tripura,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,0.0,2.0,3,auto_theft
Uttar Pradesh,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,29.0,84.0,320,auto_theft
Uttarakhand,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,,4.0,12,auto_theft
West Bengal,2010,AT5-Other Motor vehicles,5. Other Motor vehicles,1.0,48.0,308,auto_theft
Andaman & Nicobar Islands,2001,AT6-Total,6. Total (Sum of 1-5 Above),,4.0,4,auto_theft
Andhra Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),179.0,1480.0,3115,auto_theft
Arunachal Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),0.0,27.0,36,auto_theft
Assam,2001,AT6-Total,6. Total (Sum of 1-5 Above),0.0,149.0,438,auto_theft
Bihar,2001,AT6-Total,6. Total (Sum of 1-5 Above),51.0,250.0,1136,auto_theft
Chandigarh,2001,AT6-Total,6. Total (Sum of 1-5 Above),0.0,200.0,494,auto_theft
Chhattisgarh,2001,AT6-Total,6. Total (Sum of 1-5 Above),26.0,415.0,942,auto_theft
Dadra & Nagar Haveli,2001,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,15,auto_theft
Delhi,2001,AT6-Total,6. Total (Sum of 1-5 Above),192.0,2050.0,7981,auto_theft
Goa,2001,AT6-Total,6. Total (Sum of 1-5 Above),11.0,86.0,178,auto_theft
Gujarat,2001,AT6-Total,6. Total (Sum of 1-5 Above),473.0,1590.0,5537,auto_theft
Haryana,2001,AT6-Total,6. Total (Sum of 1-5 Above),79.0,1510.0,3120,auto_theft
Himachal Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),12.0,98.0,145,auto_theft
Jammu & Kashmir,2001,AT6-Total,6. Total (Sum of 1-5 Above),1.0,137.0,633,auto_theft
Jharkhand,2001,AT6-Total,6. Total (Sum of 1-5 Above),15.0,48.0,239,auto_theft
Karnataka,2001,AT6-Total,6. Total (Sum of 1-5 Above),251.0,1248.0,3863,auto_theft
Kerala,2001,AT6-Total,6. Total (Sum of 1-5 Above),70.0,513.0,1795,auto_theft
Madhya Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),,1267.0,4323,auto_theft
Maharashtra,2001,AT6-Total,6. Total (Sum of 1-5 Above),1200.0,2942.0,8887,auto_theft
Manipur,2001,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,71,auto_theft
Meghalaya,2001,AT6-Total,6. Total (Sum of 1-5 Above),0.0,17.0,57,auto_theft
Mizoram,2001,AT6-Total,6. Total (Sum of 1-5 Above),4.0,18.0,20,auto_theft
Nagaland,2001,AT6-Total,6. Total (Sum of 1-5 Above),0.0,30.0,119,auto_theft
Odisha,2001,AT6-Total,6. Total (Sum of 1-5 Above),22.0,344.0,1011,auto_theft
Puducherry,2001,AT6-Total,6. Total (Sum of 1-5 Above),137.0,137.0,284,auto_theft
Punjab,2001,AT6-Total,6. Total (Sum of 1-5 Above),243.0,491.0,1270,auto_theft
Rajasthan,2001,AT6-Total,6. Total (Sum of 1-5 Above),78.0,903.0,4039,auto_theft
Sikkim,2001,AT6-Total,6. Total (Sum of 1-5 Above),2.0,4.0,6,auto_theft
Tamil Nadu,2001,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2758.0,4260,auto_theft
Tripura,2001,AT6-Total,6. Total (Sum of 1-5 Above),,3.0,10,auto_theft
Uttar Pradesh,2001,AT6-Total,6. Total (Sum of 1-5 Above),35.0,1177.0,5790,auto_theft
Uttarakhand,2001,AT6-Total,6. Total (Sum of 1-5 Above),,95.0,374,auto_theft
West Bengal,2001,AT6-Total,6. Total (Sum of 1-5 Above),16.0,791.0,2579,auto_theft
Andaman & Nicobar Islands,2002,AT6-Total,6. Total (Sum of 1-5 Above),1.0,1.0,2,auto_theft
Andhra Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),13.0,1701.0,3450,auto_theft
Arunachal Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),,21.0,51,auto_theft
Assam,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,170.0,680,auto_theft
Bihar,2002,AT6-Total,6. Total (Sum of 1-5 Above),19.0,268.0,1148,auto_theft
Chandigarh,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,230.0,617,auto_theft
Chhattisgarh,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,321.0,1126,auto_theft
Dadra & Nagar Haveli,2002,AT6-Total,6. Total (Sum of 1-5 Above),,20.0,37,auto_theft
Daman & Diu,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,19.0,36,auto_theft
Delhi,2002,AT6-Total,6. Total (Sum of 1-5 Above),258.0,1706.0,7604,auto_theft
Goa,2002,AT6-Total,6. Total (Sum of 1-5 Above),1.0,41.0,151,auto_theft
Gujarat,2002,AT6-Total,6. Total (Sum of 1-5 Above),336.0,1628.0,6256,auto_theft
Haryana,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,1503.0,3054,auto_theft
Himachal Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),12.0,93.0,152,auto_theft
Jammu & Kashmir,2002,AT6-Total,6. Total (Sum of 1-5 Above),9.0,229.0,664,auto_theft
Jharkhand,2002,AT6-Total,6. Total (Sum of 1-5 Above),4.0,114.0,718,auto_theft
Karnataka,2002,AT6-Total,6. Total (Sum of 1-5 Above),267.0,1312.0,4281,auto_theft
Kerala,2002,AT6-Total,6. Total (Sum of 1-5 Above),59.0,611.0,1978,auto_theft
Madhya Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),78.0,1523.0,4845,auto_theft
Maharashtra,2002,AT6-Total,6. Total (Sum of 1-5 Above),271.0,2860.0,9130,auto_theft
Manipur,2002,AT6-Total,6. Total (Sum of 1-5 Above),,15.0,119,auto_theft
Meghalaya,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,12.0,58,auto_theft
Mizoram,2002,AT6-Total,6. Total (Sum of 1-5 Above),,30.0,31,auto_theft
Nagaland,2002,AT6-Total,6. Total (Sum of 1-5 Above),0.0,26.0,161,auto_theft
Odisha,2002,AT6-Total,6. Total (Sum of 1-5 Above),63.0,358.0,1028,auto_theft
Puducherry,2002,AT6-Total,6. Total (Sum of 1-5 Above),,52.0,258,auto_theft
Punjab,2002,AT6-Total,6. Total (Sum of 1-5 Above),445.0,644.0,1345,auto_theft
Rajasthan,2002,AT6-Total,6. Total (Sum of 1-5 Above),52.0,991.0,4433,auto_theft
Sikkim,2002,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,5,auto_theft
Tamil Nadu,2002,AT6-Total,6. Total (Sum of 1-5 Above),48.0,3205.0,4677,auto_theft
Tripura,2002,AT6-Total,6. Total (Sum of 1-5 Above),,64.0,73,auto_theft
Uttar Pradesh,2002,AT6-Total,6. Total (Sum of 1-5 Above),10.0,1478.0,5689,auto_theft
Uttarakhand,2002,AT6-Total,6. Total (Sum of 1-5 Above),,98.0,352,auto_theft
West Bengal,2002,AT6-Total,6. Total (Sum of 1-5 Above),130.0,681.0,3438,auto_theft
Andaman & Nicobar Islands,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2.0,5,auto_theft
Andhra Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),83.0,1972.0,4732,auto_theft
Arunachal Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,12.0,50,auto_theft
Assam,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,132.0,756,auto_theft
Bihar,2003,AT6-Total,6. Total (Sum of 1-5 Above),23.0,293.0,1340,auto_theft
Chandigarh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,286.0,566,auto_theft
Chhattisgarh,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,390.0,1131,auto_theft
Dadra & Nagar Haveli,2003,AT6-Total,6. Total (Sum of 1-5 Above),,9.0,15,auto_theft
Daman & Diu,2003,AT6-Total,6. Total (Sum of 1-5 Above),5.0,9.0,27,auto_theft
Delhi,2003,AT6-Total,6. Total (Sum of 1-5 Above),489.0,1427.0,7688,auto_theft
Goa,2003,AT6-Total,6. Total (Sum of 1-5 Above),2.0,43.0,134,auto_theft
Gujarat,2003,AT6-Total,6. Total (Sum of 1-5 Above),472.0,2286.0,7244,auto_theft
Haryana,2003,AT6-Total,6. Total (Sum of 1-5 Above),139.0,1546.0,3293,auto_theft
Himachal Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),2.0,110.0,218,auto_theft
Jammu & Kashmir,2003,AT6-Total,6. Total (Sum of 1-5 Above),9.0,156.0,576,auto_theft
Jharkhand,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,98.0,347,auto_theft
Karnataka,2003,AT6-Total,6. Total (Sum of 1-5 Above),98.0,1329.0,4333,auto_theft
Kerala,2003,AT6-Total,6. Total (Sum of 1-5 Above),1.0,631.0,1668,auto_theft
Lakshadweep,2003,AT6-Total,6. Total (Sum of 1-5 Above),1.0,1.0,1,auto_theft
Madhya Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),,1751.0,5208,auto_theft
Maharashtra,2003,AT6-Total,6. Total (Sum of 1-5 Above),826.0,2752.0,9271,auto_theft
Manipur,2003,AT6-Total,6. Total (Sum of 1-5 Above),,11.0,124,auto_theft
Meghalaya,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,17.0,108,auto_theft
Mizoram,2003,AT6-Total,6. Total (Sum of 1-5 Above),,54.0,56,auto_theft
Nagaland,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,58.0,225,auto_theft
Odisha,2003,AT6-Total,6. Total (Sum of 1-5 Above),103.0,347.0,1076,auto_theft
Puducherry,2003,AT6-Total,6. Total (Sum of 1-5 Above),65.0,65.0,295,auto_theft
Punjab,2003,AT6-Total,6. Total (Sum of 1-5 Above),356.0,585.0,1427,auto_theft
Rajasthan,2003,AT6-Total,6. Total (Sum of 1-5 Above),62.0,1061.0,5267,auto_theft
Sikkim,2003,AT6-Total,6. Total (Sum of 1-5 Above),0.0,3.0,3,auto_theft
Tamil Nadu,2003,AT6-Total,6. Total (Sum of 1-5 Above),1213.0,3212.0,4581,auto_theft
Tripura,2003,AT6-Total,6. Total (Sum of 1-5 Above),,7.0,53,auto_theft
Uttar Pradesh,2003,AT6-Total,6. Total (Sum of 1-5 Above),25.0,1406.0,4720,auto_theft
Uttarakhand,2003,AT6-Total,6. Total (Sum of 1-5 Above),,122.0,369,auto_theft
West Bengal,2003,AT6-Total,6. Total (Sum of 1-5 Above),148.0,627.0,2581,auto_theft
Andaman & Nicobar Islands,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,9.0,9,auto_theft
Andhra Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),319.0,2169.0,4741,auto_theft
Arunachal Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,31.0,75,auto_theft
Assam,2004,AT6-Total,6. Total (Sum of 1-5 Above),,166.0,894,auto_theft
Bihar,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,312.0,2083,auto_theft
Chandigarh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,218.0,674,auto_theft
Chhattisgarh,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,502.0,1316,auto_theft
Dadra & Nagar Haveli,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,14.0,24,auto_theft
Daman & Diu,2004,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,12,auto_theft
Delhi,2004,AT6-Total,6. Total (Sum of 1-5 Above),346.0,2121.0,8924,auto_theft
Goa,2004,AT6-Total,6. Total (Sum of 1-5 Above),5.0,44.0,125,auto_theft
Gujarat,2004,AT6-Total,6. Total (Sum of 1-5 Above),528.0,2151.0,6936,auto_theft
Haryana,2004,AT6-Total,6. Total (Sum of 1-5 Above),,1612.0,3735,auto_theft
Himachal Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),12.0,96.0,213,auto_theft
Jammu & Kashmir,2004,AT6-Total,6. Total (Sum of 1-5 Above),13.0,141.0,573,auto_theft
Jharkhand,2004,AT6-Total,6. Total (Sum of 1-5 Above),,114.0,718,auto_theft
Karnataka,2004,AT6-Total,6. Total (Sum of 1-5 Above),124.0,1485.0,5733,auto_theft
Kerala,2004,AT6-Total,6. Total (Sum of 1-5 Above),,725.0,1717,auto_theft
Madhya Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),192.0,1841.0,6246,auto_theft
Maharashtra,2004,AT6-Total,6. Total (Sum of 1-5 Above),422.0,3621.0,11307,auto_theft
Manipur,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,5.0,109,auto_theft
Meghalaya,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,38.0,140,auto_theft
Mizoram,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,0.0,0,auto_theft
Nagaland,2004,AT6-Total,6. Total (Sum of 1-5 Above),12.0,25.0,122,auto_theft
Odisha,2004,AT6-Total,6. Total (Sum of 1-5 Above),158.0,374.0,1404,auto_theft
Puducherry,2004,AT6-Total,6. Total (Sum of 1-5 Above),,183.0,322,auto_theft
Punjab,2004,AT6-Total,6. Total (Sum of 1-5 Above),292.0,490.0,1188,auto_theft
Rajasthan,2004,AT6-Total,6. Total (Sum of 1-5 Above),99.0,1583.0,6395,auto_theft
Sikkim,2004,AT6-Total,6. Total (Sum of 1-5 Above),,5.0,6,auto_theft
Tamil Nadu,2004,AT6-Total,6. Total (Sum of 1-5 Above),2631.0,2867.0,4005,auto_theft
Tripura,2004,AT6-Total,6. Total (Sum of 1-5 Above),,18.0,36,auto_theft
Uttar Pradesh,2004,AT6-Total,6. Total (Sum of 1-5 Above),85.0,1753.0,8452,auto_theft
Uttarakhand,2004,AT6-Total,6. Total (Sum of 1-5 Above),,112.0,471,auto_theft
West Bengal,2004,AT6-Total,6. Total (Sum of 1-5 Above),0.0,534.0,2668,auto_theft
Andaman & Nicobar Islands,2005,AT6-Total,6. Total (Sum of 1-5 Above),,6.0,6,auto_theft
Andhra Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,2670.0,5465,auto_theft
Arunachal Pradesh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,33.0,119,auto_theft
Assam,2005,AT6-Total,6. Total (Sum of 1-5 Above),15.0,267.0,957,auto_theft
Bihar,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,226.0,2134,auto_theft
Chandigarh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,201.0,579,auto_theft
Chhattisgarh,2005,AT6-Total,6. Total (Sum of 1-5 Above),0.0,642.0,1619,auto_theft
Dadra & Nagar Haveli,2005,AT6-Total,6. Total (Sum of 1-5 Above),,8.0,22,auto_theft
Daman & Diu,2005,AT6-Total,6. Total (Sum of 1-5 Above),4.0,7.0,27,auto_theft
